9084969677X,教育业,7490.1,5666.5,4778.3,2472.3,3068.1,3298.0,4384.3,3333.0,3283.9,1978.6,3944.7,4932.8,5924.2,1973.8,4038.4,638.9,2945.0,2784.5,5044.0,2970.8,3001.6,1968.3,4376.6,4326.2,5009.6,3325.2,3671.5,2012.6,3220.4,2865.6
9085995471X,教育业,10205.02,4756.96,5963.99,3757.78,4920.09,4829.54,6971.03,5355.29,4426.72,2110.82,4760.54,9109.89,6572.52,4445.76,6606.37,3034.33,4489.95,5571.35,9353.79,7220.88,5337.21,3686.93,5886.64,8891.84,10647.67,6960.75,5914.18,2564.43,5213.44,7844.72
9085917993X,教育业,14924.49,5665.74,7064.64,4814.17,3209.7,619.28,1113.04,93.27,1094.84,73.0,1140.97,93.29,1049.98,56.1,1142.55,348.7,1559.86,1004.08,2011.28,826.28,1545.39,604.1,1313.23,807.62,1740.57,280.03,1430.72,371.33,1624.51,989.43
9085956987X,教育业,1378.0,971.6,1614.4,262.8,1332.8,473.2,5120.4,8771.6,7624.4,5913.6,13880.8,20204.8,17561.6,4342.8,9505.6,4856.0,6620.0,5927.2,5020.4,3888.8,5764.4,6991.6,6266.0,4090.0,6763.6,1429.2,3232.0,999.2,2950.4,1876.0
9085975898X,教育业,24383.8,17866.7,18731.8,13182.8,13654.6,18130.7,15086.2,15505.4,12203.2,5080.7,10920.1,19980.2,21790.6,9876.8,11847.4,4588.4,6318.7,10559.9,13375.6,11431.4,8411.8,8240.04,9125.2,12959.3,14540.5,7541.0,7154.5,3707.6,4980.7,9168.8
9085977499X,教育业,2211.66,480.64,3024.05,663.53,1188.37,607.87,1238.82,708.4,1673.5,316.09,1673.67,1842.07,2660.52,2187.24,2748.88,269.55,1648.71,1415.01,1746.88,746.92,2207.41,2097.3,2876.61,1418.36,3505.42,1360.8,2713.24,830.33,2142.96,672.13
9085989113X,教育业,6586.4,6626.2,8719.6,8360.5,10086.6,8477.4,9989.7,10635.3,7533.8,5196.8,12456.5,14399.4,11971.4,7795.9,13585.5,10937.8,10908.0,10837.8,10438.6,7188.7,6502.7,15626.9,9545.0,10217.9,12745.8,8458.8,9520.2,7077.8,9694.0,9666.4
9085115984X,教育业,3156.42,852.83,1762.17,1179.87,2356.02,2014.26,2716.46,1549.24,2669.27,998.56,3924.02,4090.42,2682.02,458.41,2536.4,1152.3,1861.22,609.83,1623.8,1048.54,1651.87,513.41,1610.51,1276.31,2069.49,1131.1,2281.02,670.89,1908.45,499.12
9085101039X,教育业,8431.9,5503.1,5955.7,3508.4,5765.8,4597.4,8626.9,8555.9,9181.9,6706.1,25959.1,46273.4,27211.0,29092.1,41053.3,37790.9,36144.7,33718.1,33754.9,32012.6,32194.3,30199.7,38147.2,36255.8,42875.5,33995.0,39981.7,38458.1,38819.8,39276.2
9085101634X,教育业,6315.09,1535.03,12205.77,4454.98,2925.31,7070.98,11629.58,5345.67,6719.76,4542.46,6826.8,6972.54,3396.13,4346.31,6312.35,5324.53,5775.59,4637.0,6338.36,5524.4,6637.3,6382.4,6056.8,4528.4,5380.0,3303.2,7400.5,4828.4,4777.3,5393.0
9085136887X,教育业,4729.3,2405.0,2434.9,532.4,1540.6,686.3,1812.7,1681.82,1609.9,612.5,2600.2,3619.4,4494.4,1875.5,2664.1,528.5,1561.3,643.4,1761.1,765.8,1520.5,607.4,2879.2,3501.8,5025.1,2468.9,2666.5,475.7,1377.1,789.5
9085138798X,教育业,7069.3,2335.4,3952.6,3098.0,4473.7,4733.3,5438.2,5025.95,4487.2,1856.15,5289.4,7069.85,6601.75,3766.55,4465.6,3448.4,3062.5,3869.6,5111.35,3308.9,4187.05,4713.8,4300.9,7046.9,8167.75,4394.6,5502.55,6776.0,4379.8,4955.75
9085141115X,教育业,6835.5,1112.0,5563.5,13438.5,13418.0,12418.5,12391.0,13310.0,12383.5,8604.5,11463.5,9725.5,8844.0,4776.5,12588.5,13931.0,16575.5,14055.0,13665.5,4769.5,4707.5,6346.35,4980.0,6796.0,7920.0,4128.0,5618.5,5975.0,16268.5,15961.5
9085157534X,教育业,22868.8,22011.6,41824.8,24578.8,38247.2,53796.4,60952.0,49356.0,58190.0,61716.4,50758.4,80253.6,14218.4,36060.4,63820.4,60815.6,51713.6,57110.0,63250.0,62684.0,62524.0,69015.6,68759.2,76040.0,49221.6,46506.4,64037.6,49037.6,51094.0,63307.2
9085169910X,教育业,4187.5,1786.7,6546.7,5915.9,13297.6,13093.1,15568.3,13107.2,12620.8,10277.0,8836.0,10592.6,5244.4,5614.1,7495.0,6092.0,7808.8,7032.2,9653.2,8158.1,6796.0,10151.76,7624.0,7397.9,8849.8,3560.0,3226.3,1349.6,2727.4,1781.6
9085098577X,教育业,4534.8,95.8,2069.88,2476.66,3105.61,2269.48,4149.86,2739.82,3332.77,1680.36,2786.96,2236.09,1993.72,660.33,2640.84,531.34,2173.88,2916.14,5136.43,3795.99,3551.67,3363.68,3781.98,4351.58,4167.76,2459.74,5439.84,3566.17,3863.44,2811.37
9085011309X,教育业,7722.1,2652.5,5575.6,2739.5,4208.2,4040.0,4304.8,4000.4,2949.4,3072.5,6873.4,5703.5,2935.3,1164.2,5113.3,766.4,1520.2,879.8,2040.1,1898.0,2702.2,3940.94,5317.0,4342.7,3159.4,448.4,2086.6,503.3,1436.5,344.9
9085003979X,教育业,2629.93,1199.0,1923.46,826.07,1711.31,1503.43,1858.83,843.07,1732.27,978.41,2046.24,1493.48,2418.7,1560.93,2815.51,840.57,1637.2,576.47,1585.99,771.62,1679.5,855.84,2225.0,2710.49,5001.51,3895.76,5302.95,3346.83,5275.38,5557.58
9085034884X,教育业,5047.76,918.64,6829.28,6058.42,6805.12,5448.21,6953.24,5150.29,6671.37,5488.62,7313.62,8527.39,2691.49,3801.37,8652.58,6223.11,6682.63,5063.41,6493.9,5616.87,5672.7,9535.95,6454.47,6568.3,7336.74,4232.21,7443.61,5941.88,7185.74,5653.51
9085336940X,教育业,3571.9,864.5,5171.8,5572.4,7745.2,7187.3,8810.5,6965.6,6706.9,6393.2,7560.7,3811.4,3437.5,1025.0,6447.1,4799.9,8212.9,8410.1,8017.6,6758.0,8962.0,7881.5,6371.5,4585.7,1860.1,921.8,6006.1,3238.7,5032.9,5395.4
9085338399X,教育业,3828.92,549.21,2142.83,1148.9,3369.09,928.34,1932.71,920.62,1494.92,475.06,1822.53,2954.19,1861.11,471.17,1642.47,452.61,1345.88,416.13,1858.43,822.23,1320.36,93.65,1076.15,32.14,1144.47,51.76,1048.86,241.46,1348.51,314.11
9085369598X,教育业,5973.06,1090.68,5410.66,3679.5,4430.54,3725.25,5538.64,3217.51,3442.81,2786.23,5163.88,9003.87,3574.71,1461.81,7187.17,3106.6,4196.9,2946.92,3452.59,3611.38,4534.08,3632.45,6347.61,7358.97,8289.73,3719.77,4721.21,3264.33,3905.97,5010.5
9085373305X,教育业,11074.9,2453.0,5111.5,4604.6,13383.44,9768.5,11990.5,13552.4,11588.8,7668.8,11617.6,22704.5,11062.3,9374.9,14041.9,9257.9,10834.0,13955.9,18835.6,18476.3,12262.9,8506.4,10298.5,15751.1,17137.3,10675.7,10057.3,8167.1,11132.2,12986.9
9085395857X,教育业,1950.7,611.0,1234.75,91.25,1081.3,69.95,1092.25,83.0,1118.05,98.9,1255.6,527.15,2049.1,460.1,1224.25,76.1,1096.15,81.95,1096.9,71.6,1078.3,122.15,1248.4,157.55,1107.85,33.05,1049.35,14.6,1033.0,22.85
9085494685X,教育业,10399.93,2280.47,5096.18,4102.32,4056.28,4344.96,4522.01,2900.47,2018.11,1365.15,5226.77,8720.55,4782.36,4122.25,5348.28,3221.92,7963.68,5297.44,6056.71,3273.51,3885.01,3900.79,7710.7,14741.63,17142.77,7807.29,11737.11,5892.42,5728.9,6705.16
9085410781X,教育业,4790.94,2491.54,3940.08,3295.6,3039.13,1698.68,2628.1,1707.5,3094.51,1858.6,5068.76,3596.06,4832.37,2820.92,5775.0,1876.68,2822.3,1689.26,3053.95,2194.36,2783.06,1173.13,5768.07,2648.66,4006.06,2158.38,3517.06,1945.26,1522.94,1646.4
9085460539X,教育业,4935.39,924.44,3452.06,4536.02,6966.21,7294.59,8798.76,9703.86,8321.39,6078.16,6106.39,7565.65,4251.62,2739.79,8081.55,7680.02,7700.57,12481.47,10802.54,8207.44,7415.53,6030.52,6139.19,8045.08,6437.01,3987.95,6356.95,3712.79,6746.81,10522.45
9085480083X,教育业,2492.2,281.9,2178.1,1216.7,2413.3,1705.7,2572.0,1896.8,2836.6,1395.5,3204.4,3413.6,1833.7,1178.6,2684.8,1112.0,2216.8,1309.1,2348.2,1349.6,2275.3,2339.54,2041.6,1241.0,2269.6,1212.5,2190.7,1202.9,2611.3,2205.8
9085619057X,教育业,11818.48,4162.64,7849.46,6053.43,7312.65,9034.98,11989.13,9509.3,7883.58,4173.16,6948.86,13974.85,6049.63,6750.7,8690.75,11303.51,6407.5,6941.6,14543.5,10354.1,8657.2,4965.8,6129.1,10125.2,14661.1,8976.8,8140.6,5656.7,4860.4,7724.6
9085616688X,教育业,1184.3,161.51,1120.39,181.67,1130.19,97.97,1114.49,73.82,1109.1,109.57,1107.81,191.36,1170.71,167.57,1123.5,136.27,1238.27,244.26,1460.08,251.27,1160.7,146.93,1416.65,1288.31,3079.56,1235.36,2098.01,295.19,1438.73,874.7
9085616691X,教育业,10595.5,4481.6,8672.2,5379.8,5628.7,6485.6,7054.9,5134.7,4474.6,4104.5,6275.5,8695.4,5210.8,3703.4,7635.61,2760.8,3222.7,3875.6,7244.8,5596.4,4730.5,3691.4,5361.7,5907.2,8232.7,5777.9,21449.2,27227.6,29009.8,5610.5
9085676134X,教育业,1697.16,530.42,1232.94,95.42,1140.57,191.73,1027.42,36.33,1105.39,638.58,3767.95,6903.94,9724.05,3428.29,2600.93,558.55,1602.63,868.93,3575.56,105.69,1183.03,28.81,1057.75,21.88,1033.84,31.95,1070.94,65.77,1081.84,62.2
9349113141X,教育业,2599.0,1163.0,1924.0,608.0,1519.0,578.0,1609.0,638.0,1504.0,683.0,2179.0,1403.0,2719.0,1223.0,2164.0,1043.0,2029.0,818.0,1969.0,968.86,1534.0,683.0,1969.0,1283.0,2824.0,1358.0,2119.0,968.0,1579.0,518.0
9341336686X,教育业,2790.92,958.99,1751.2,746.17,1671.43,901.32,1921.09,1023.28,1838.83,819.52,2564.07,2149.81,2967.97,1379.65,2440.72,836.5,1859.29,1096.7,2161.08,1143.92,1845.3,2405.91,2476.0,2276.05,3872.45,1975.2,2582.34,981.0,2188.09,1263.84
9341494546X,教育业,2333.5,443.6,3830.2,3727.7,4257.4,3881.6,8079.92,3323.6,3866.5,2635.1,5322.1,3040.1,2462.8,1278.5,4419.7,3349.7,4310.8,2666.6,3385.3,2690.9,3719.8,1797.2,3125.8,1987.7,2293.0,1256.6,5509.9,3854.9,5159.5,4426.7
9358508573X,教育业,2944.23,1807.92,2987.94,2030.7,3222.87,2352.66,3375.65,2511.71,3329.45,2072.07,3006.69,2028.39,3050.6,1831.0,3076.08,2217.4,3535.23,2579.25,3703.13,2684.67,3559.92,2449.64,3345.38,2278.7,3226.6,2013.29,3284.22,2511.06,3845.34,3193.27
9363881106X,教育业,1277.55,85.76,1281.89,454.74,1464.68,510.37,1314.82,435.87,1347.1,314.16,1374.69,205.24,1087.47,115.46,1382.87,275.17,1672.17,447.27,1445.1,328.29,1328.23,248.23,1282.35,644.18,1393.15,303.85,1362.35,678.5,1546.55,612.79
9364644690X,教育业,7338.0,3436.0,10004.0,9148.0,6690.0,9090.0,10610.0,13592.0,14676.0,4146.0,10616.0,9898.0,8186.0,4060.0,7534.0,3300.0,3964.0,3786.0,5844.0,4856.0,4328.0,7176.0,14480.0,19532.0,16686.0,8208.0,2254.0,674.0,1236.0,5840.0
9365941600X,教育业,1265.28,120.67,1202.23,200.94,1147.97,75.16,1166.09,69.51,1091.12,68.65,1134.97,181.94,1180.8,112.09,5225.15,2818.99,3647.84,3094.64,5870.71,4183.13,2386.22,1923.35,5833.13,2977.34,2852.95,1312.17,1856.83,114.18,1116.94,62.55
9368980059X,教育业,3067.0,1726.0,2073.0,912.0,1734.0,1181.0,2503.0,1481.0,1924.0,759.0,2143.0,2076.0,2535.0,1502.0,2247.0,695.0,1619.0,794.0,2096.0,1307.0,1844.0,1616.0,2490.0,2316.0,4057.0,2541.0,1992.0,685.0,1816.0,2080.0
9371417171X,教育业,3237.85,1432.61,2104.55,900.57,1701.99,827.47,1805.98,877.86,1707.04,614.49,1880.31,1247.44,1970.71,609.84,1811.69,1042.06,1838.97,1018.84,1928.82,677.91,1730.25,708.92,2246.37,1314.23,3190.31,1081.49,1617.44,1215.77,3472.9,1140.97
9371600805X,教育业,3154.0,602.3,2343.1,1797.2,3405.7,2582.3,3453.4,2597.6,3305.8,1578.5,2849.5,3973.7,2626.9,2156.3,3395.5,1631.9,2694.1,1633.1,3094.6,1877.3,2554.0,1844.9,3399.1,2831.9,4006.3,2400.2,3623.2,1744.1,2345.2,3444.51
9386754548X,教育业,7900.6,2395.1,4674.4,2965.7,4090.6,4780.7,6145.6,4984.7,4851.7,3281.6,8379.7,13358.6,12601.0,3104.9,5891.5,1617.8,2665.3,2833.4,4900.0,3053.9,3455.8,5228.11,5212.9,6345.2,9703.6,4843.1,5192.5,1797.8,2536.0,2186.3
9549903397X,教育业,1041.2,24.8,1041.2,54.0,1041.6,31.2,1040.4,27.2,1042.0,26.0,1041.6,26.4,1042.8,24.4,1042.0,35.87,1041.6,25.6,1043.2,26.8,1044.8,54.4,1056.0,36.0,1048.8,29.2,1072.8,108.0,1223.2,150.0
9551914490X,教育业,3940.0,2380.0,4024.0,3106.0,2038.0,1176.0,1766.0,1004.0,1776.0,900.0,3638.0,4578.0,3890.0,1502.0,2248.0,754.0,1732.0,792.0,1744.0,654.0,1514.0,694.0,2272.0,1750.0,3372.0,2698.0,2376.0,684.0,1672.0,794.0
9554394510X,教育业,2328.1,155.0,2002.3,1499.3,2307.4,1579.4,4331.25,1473.8,1961.2,1629.5,2774.5,1664.3,1948.3,818.0,2764.9,1611.2,2600.5,1819.7,2304.1,1586.9,2302.6,1418.0,3184.6,2938.7,4045.0,1410.2,4033.0,3004.1,4603.6,3113.9
9559099770X,教育业,1151.8,127.7,1150.6,130.4,1203.1,310.66,1198.3,188.3,1181.8,113.0,1061.2,156.8,1459.6,220.7,1086.7,58.1,1080.1,101.53,1177.0,132.2,1123.0,130.1,1120.9,326.6,1547.2,401.0,1120.0,80.6,1097.2,89.3
9559504819X,教育业,5071.9,2517.2,2971.0,1691.6,2619.1,2394.2,3264.4,1824.2,2281.3,1840.4,3569.2,4448.9,4009.3,2267.0,3944.5,1637.0,2077.0,2132.16,2466.4,1622.0,1876.3,656.3,1889.2,1796.6,2631.4,956.9,2084.8,694.1,1836.1,1123.1
9573398913X,教育业,11638.0,3225.5,4814.5,2626.1,3196.6,3132.5,4594.0,3568.1,3967.3,2351.3,9489.7,17627.3,10876.9,8015.6,11283.7,4097.6,6156.09,3849.8,5983.9,4973.9,4609.3,3819.5,10505.2,18263.0,20598.4,14763.5,11497.9,4570.4,5255.8,6082.1
9576533996X,教育业,5039.24,2360.92,3052.52,1198.7,1785.17,1391.74,2808.54,1537.17,2084.93,778.11,2796.96,3057.44,3657.27,1846.79,3050.47,869.17,1641.83,1305.75,2676.18,1641.52,2044.37,1997.51,2238.93,2887.63,5223.96,2865.91,2440.37,1978.06,1976.62,1306.06
9589645745X,教育业,2894.8,704.9,4957.3,8353.4,6791.8,8793.8,7231.6,11352.8,12574.9,10662.5,14281.3,17064.2,12350.5,2739.5,19041.4,13035.5,9412.6,8150.3,12495.7,12275.0,12503.8,6905.3,16369.3,11835.5,2165.5,1019.3,9633.7,13263.8,13719.4,12621.8
9581954384X,教育业,6460.3,5943.2,22260.7,19047.8,21404.5,13493.9,16930.9,12831.2,11598.4,9492.2,14640.5,5865.5,6861.5,9552.0,17589.5,19723.0,19576.0,14310.0,13719.5,12253.5,13041.0,13596.5,14135.5,5176.5,3618.5,2581.5,15892.0,21581.5,19601.0,17602.5
9589650083X,教育业,6405.1,5727.2,22656.7,19013.0,24118.6,17660.6,20632.3,13705.1,15372.7,11399.0,12734.8,10321.4,6623.8,3978.5,14667.1,10131.8,15134.8,10187.0,9694.9,17561.6,14606.2,10077.8,9302.5,8009.0,7879.3,5570.3,7410.4,5267.6,9448.3,9560.0
9589999960X,教育业,9321.2,1950.8,10070.4,7841.2,8303.2,8473.6,10487.6,20545.36,8954.4,7732.8,11240.8,14917.2,4710.8,8440.0,13034.4,9913.6,10578.4,11010.8,12246.0,11903.6,9756.0,8483.6,11658.4,11812.4,16575.2,9146.0,11319.2,7982.0,9126.4,9462.4
9591869076X,教育业,1418.72,15.6,1140.4,105.03,1066.86,257.04,1298.1,437.4,1303.56,164.89,1544.11,891.27,1555.19,276.17,1040.09,45.27,1047.36,40.78,1043.59,62.29,1136.95,110.38,1172.1,762.88,1787.14,680.0,1177.79,181.54,1166.37,135.87
9596990538X,教育业,4945.36,1018.07,5725.19,3948.17,5367.14,4311.13,5561.61,4421.34,5413.62,3476.44,6267.79,8229.19,2438.17,2663.85,6580.07,4709.6,5236.59,4247.11,5891.75,4912.29,5477.27,7628.27,6154.47,7075.04,6187.5,3108.98,6256.73,3920.98,5774.55,5107.32
9691011340X,教育业,1046.5,35.0,1117.3,132.2,1111.3,124.7,1246.0,251.6,1216.0,118.1,1167.1,134.9,1061.2,94.4,1152.7,148.1,1144.9,148.1,1226.5,219.2,1139.2,102.5,1109.8,102.5,1076.8,92.9,1631.2,1128.8,1210.3,272.6
9694989405X,教育业,3348.13,1668.53,2187.71,589.82,2056.28,793.34,1795.49,833.38,1433.37,303.44,2438.3,2348.48,3436.5,1753.98,2486.7,514.4,1455.26,902.66,2118.83,682.32,1442.35,1054.58,2705.91,1997.54,3327.43,2007.73,2316.22,590.32,1691.83,939.31
9694113160X,教育业,1214.3,701.19,2547.07,1379.38,2035.17,1634.74,2009.04,717.38,2140.29,1472.8,2241.37,592.45,1454.13,672.55,2049.85,1221.46,1842.96,439.98,1783.98,443.32,1466.6,310.51,1352.62,328.28,2083.57,579.95,1840.08,721.96,2264.4,1071.68
9613144030X,教育业,1116.56,94.65,1113.51,92.61,1110.27,90.63,1111.12,98.05,1113.04,100.72,1115.66,103.88,1118.74,89.03,1116.43,94.4,1109.8,45.12,1080.0,71.66,1114.07,191.23,1114.87,103.9,1119.41,88.67,1060.19,88.63,1111.62,92.29
9617395789X,教育业,1657.6,5062.7,3082.6,2423.0,1138.6,2196.5,2971.9,2745.2,3602.2,3812.6,4091.2,2785.7,2580.7,1138.4,4944.97,1625.6,3266.8,779.3,2062.9,1628.3,3357.4,4258.4,4384.9,758.9,1145.2,76.4,1066.0,61.7,1088.8,2208.2
9618337651X,教育业,4544.98,3034.1,2529.92,1053.21,1893.28,1003.52,2072.49,1231.7,2128.73,1447.02,3701.62,5187.06,5608.1,2057.2,2887.68,974.57,1920.16,1041.57,2411.83,1623.14,2029.37,1195.63,2915.65,2965.74,4270.01,2166.85,2601.38,999.93,2063.3,1345.58
9619079718X,教育业,3458.2,3679.7,7514.2,7307.6,6211.0,4923.2,7380.1,4166.3,2801.5,5300.6,4528.3,7452.5,4961.5,1966.7,9264.4,3557.0,3935.8,614.3,1910.5,796.1,1075.6,98.6,1267.3,2884.7,4552.9,2363.9,2907.4,975.2,2519.2,2229.2
9619099974X,教育业,1638.1,44.3,2081.8,3741.8,5310.1,3875.3,4334.5,3917.9,4706.5,4248.5,5340.1,5052.5,1154.5,60.2,1073.2,44.6,1063.0,72.5,1090.0,119.6,1237.9,99.2,1107.7,75.5,1075.9,45.2,1071.7,68.0,1117.0,349.7
9609549530X,教育业,1295.85,623.35,2481.28,429.69,1378.98,389.77,1591.82,435.09,1338.54,201.29,5413.07,15116.27,17641.12,14423.01,9577.62,2188.55,1885.23,942.44,2032.57,1394.1,2213.25,2374.2,5239.83,3096.38,2946.24,1651.46,2398.11,719.79,1691.47,960.71
9605985876X,教育业,16152.8,9014.4,9616.0,6087.2,6607.2,7796.0,8988.8,11900.8,13924.0,11192.8,20565.6,25345.6,12137.6,8887.2,21672.8,15424.0,18428.8,17737.6,24927.2,26956.0,19529.6,39318.4,23972.8,35642.4,25576.0,15267.2,32010.4,18892.0,20310.4,21292.0
9608939361X,教育业,2103.4,722.0,2629.6,1328.3,2560.9,2040.2,2813.2,2217.8,2557.9,1320.2,2322.4,1703.6,2032.9,1170.8,2591.5,1068.8,1972.3,1038.5,2094.1,1204.1,1953.7,1130.3,2101.9,1075.7,2185.0,821.6,1781.2,527.9,1613.8,778.1
9631846956X,教育业,1238.95,50.8,1396.2,1449.29,2399.6,1645.24,2650.13,1650.5,2716.2,1557.14,2260.56,1739.32,1355.25,148.32,3216.33,1921.51,2847.51,2205.99,3134.59,627.16,1948.07,480.83,1452.4,353.63,1059.58,48.42,2092.08,86.34,1115.89,452.64
9631917989X,教育业,1459.9,28.7,1187.2,157.1,1153.9,170.9,1238.2,263.6,1285.0,239.3,1854.1,1528.7,1519.6,795.8,1419.7,304.1,1319.8,263.9,1354.9,295.1,1264.3,226.1,1217.8,885.8,1899.4,701.6,2088.7,1296.5,2202.4,2461.7
9636811315X,教育业,1056.93,14.36,1054.37,36.07,1055.28,58.98,1057.45,32.11,1048.64,47.15,1039.89,28.0,1032.15,27.91,1046.01,29.58,1064.82,32.67,1058.23,56.34,1090.99,30.46,1045.87,109.08,1094.39,17.08,1039.91,19.35,1034.42,12.99
9639499686X,教育业,2998.97,151.06,1689.47,1940.57,2860.43,1085.44,2413.66,1778.11,2255.07,1798.26,3417.68,3485.1,4210.1,788.99,2781.95,1051.7,2718.38,1861.23,2765.06,2842.01,2734.47,3978.43,5558.64,5377.7,4029.88,1047.64,2017.06,1443.81,2707.18,2104.04
9649656949X,教育业,10653.1,6428.9,3603.7,1444.4,2629.6,4444.4,5611.6,2531.0,2851.6,2285.6,3908.2,9005.6,10291.9,3544.1,3729.4,4600.7,5066.2,4589.0,6384.4,5735.0,5846.2,3089.3,8987.2,13089.5,14710.6,11629.7,9190.3,4015.7,6894.4,5966.6
9646659339X,教育业,2463.1,537.8,2007.7,1442.0,2738.5,1340.0,2306.2,1216.7,2030.5,993.8,2366.8,1644.5,1804.3,813.8,2000.8,678.8,1939.0,1121.9,2062.9,1156.8,1806.4,1029.5,2570.8,1394.0,3256.0,1838.0,2817.1,2092.7,3324.4,3146.9
9646651057X,教育业,2872.9,655.7,4117.9,2825.3,3300.4,2782.1,3739.0,4101.36,4371.1,2634.8,3648.1,3478.7,1836.4,1037.9,3848.5,2115.8,3472.3,2634.5,3388.0,2334.2,2998.6,1466.6,3621.7,4280.6,4167.1,1815.8,3235.3,2106.2,2817.1,1534.4
9648039767X,教育业,2038.47,166.17,1522.71,771.45,1760.74,687.99,1258.78,3329.4,8668.63,684.51,1942.49,1761.64,1726.5,511.55,2355.76,1135.61,1480.39,951.3,1954.44,1378.43,2383.05,1317.12,2236.96,2276.67,3449.32,1229.86,2952.59,1330.41,2344.17,1055.59
9667568338X,教育业,5873.2,3089.0,3880.3,1158.2,1243.6,10.1,1060.6,462.5,1321.9,480.2,1815.1,1419.5,1452.1,384.5,1592.8,632.6,1861.9,842.0,1430.2,546.5,1567.3,1199.9,2398.9,1026.8,1774.9,422.6,2703.7,1259.0,13282.9,11673.5
9669781540X,教育业,3233.22,1793.29,1971.41,564.12,1378.58,1221.55,1827.45,803.02,1380.37,560.1,2163.81,2311.67,3429.88,1673.3,2802.82,652.92,2072.58,948.13,2153.92,1053.19,1917.07,417.54,2143.84,1944.85,3560.17,1854.89,2093.25,573.55,1986.76,750.4
9670009775X,教育业,7793.5,2584.1,3788.2,2391.2,4212.7,5157.2,5743.9,4401.8,4536.7,3794.6,9839.5,16917.5,13202.2,7978.1,9539.5,4682.3,5258.2,5689.1,7573.9,6414.5,5449.9,4709.9,8500.9,10657.1,11471.5,7702.7,8923.6,3986.3,5391.1,7882.1
9677753849X,教育业,6474.1,1615.4,1610.2,813.2,2323.9,1727.9,2856.7,2375.3,3079.6,984.2,2321.5,4976.6,6550.3,1559.9,2376.4,495.5,2145.1,1037.6,2418.1,1670.9,1980.4,673.1,1895.5,4963.4,8253.4,5906.6,3095.8,2667.8,2165.2,196.1
9679639671X,教育业,1772.58,66.25,1996.72,1638.44,2636.82,2202.14,3182.89,2627.92,2818.37,1350.55,2344.4,1831.4,1438.43,691.68,2081.56,863.42,1995.84,1883.22,3390.37,2437.58,1709.57,809.58,2021.73,1548.02,2068.4,1052.14,2713.47,781.51,1550.62,950.59
9680593757X,教育业,5807.0,2669.2,3966.4,2005.2,2800.6,4528.8,5453.2,4229.0,3521.4,2592.2,4351.2,7083.4,4785.8,3696.0,8730.8,3441.8,3800.4,5295.6,8914.2,10861.8,8340.2,3075.8,3855.6,5025.4,5410.0,2906.0,3875.6,1408.8,2877.6,4102.2
9689414480X,教育业,5785.0,2163.0,2990.4,1282.6,2139.2,1626.2,2708.4,2017.0,2453.2,1218.6,3518.4,6595.0,6704.6,3485.0,4453.8,1758.8,2325.4,2007.4,3327.8,2045.8,2409.6,2009.4,5056.2,5601.4,4909.0,3921.4,4520.4,1328.2,2457.8,1530.6
9689779863X,教育业,3453.41,20.76,2740.03,1043.35,1984.26,2643.38,3321.6,2004.74,1885.31,737.8,2943.36,3501.66,1332.81,671.45,3182.2,998.78,1949.37,2355.92,4331.3,2835.57,2666.25,998.89,2898.97,3255.54,3581.75,1750.05,2982.63,1132.24,2423.29,2658.28
9699959994X,教育业,12564.27,6484.38,17052.91,14241.8,20665.5,13900.52,18644.72,17258.72,15630.44,17192.92,18506.0,16225.54,17334.38,3248.27,20502.15,18975.79,21222.24,23167.67,22758.38,17493.63,17766.04,20334.72,20383.94,20602.79,17237.57,6102.72,22826.86,18295.34,14730.02,17676.89
9694576096X,教育业,5852.49,2070.73,4215.26,3352.21,4270.93,3739.47,4978.61,3450.48,3998.88,2568.29,5297.65,6545.95,5038.34,2656.89,5793.44,3998.91,4837.81,4124.23,5691.1,5124.09,4686.57,3502.34,4350.2,4615.74,7054.1,4752.06,6464.82,2894.1,3896.8,4715.53
9698980614X,教育业,1051.9,34.1,6127.0,19016.3,20023.3,16262.6,19323.4,9818.6,15406.3,9627.2,8336.8,103.4,1048.0,783.5,8290.9,20786.6,24675.7,18587.6,14539.6,263.9,1068.7,54.5,1040.8,53.6,1035.7,38.0,2322.7,14606.0,26330.5,25307.0
9790410167X,教育业,3361.61,1374.64,2131.85,705.14,1667.73,997.33,2120.12,1564.59,1725.72,601.82,2789.39,2869.07,2714.05,735.83,2783.36,727.13,1673.67,1299.2,2804.55,1707.02,2137.47,888.28,3227.32,3096.3,3048.65,1660.68,2411.13,625.14,1874.3,1195.7
9796815018X,教育业,5550.87,2072.5,2785.79,1517.61,2388.76,1873.53,3677.12,2102.61,2538.3,1698.86,3545.78,4886.14,4280.55,1782.67,4657.17,2022.32,2941.53,1971.7,3376.37,1640.49,2623.21,1626.68,3453.48,3574.69,4228.29,2134.51,3991.49,1670.62,2121.4,1398.12
9796908901X,教育业,24005.5,24582.5,49842.4,36033.5,34510.6,44852.3,45884.8,48882.8,48705.7,45855.5,28856.5,21396.5,13313.5,15027.5,32100.7,27231.5,28851.4,22691.3,28007.8,44537.9,38447.2,42017.0,36142.3,42430.7,30617.8,30757.1,39085.9,31154.6,46125.4,38165.6
9797089431X,教育业,8601.19,2335.19,4643.3,1710.63,2348.03,2577.3,3640.9,2816.5,2713.64,1335.56,5188.86,11184.63,11661.58,3600.38,5714.44,1423.18,2204.11,2049.21,4047.53,2897.08,2623.82,1472.77,5339.66,9036.28,8900.96,6848.6,5406.73,1202.39,2372.16,2665.41
